apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +186,Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,مقدار تحریم نیست می تواند بیشتر از مقدار ادعای در ردیف {0}.
DocType: Company,Default Cost of Goods Sold Account,به طور پیش فرض هزینه از حساب کالاهای فروخته شده
apps/erpnext/erpnext/stock/get_item_details.py +310,Price List not selected,لیست قیمت انتخاب نشده
DocType: Employee,Family Background,سابقه خانواده
DocType: Request for Quotation Supplier,Send Email,ارسال ایمیل
apps/erpnext/erpnext/stock/doctype/item/item.py +204,Warning: Invalid Attachment {0},هشدار: پیوست معتبر {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +755,No Permission,بدون اجازه
DocType: Company,Default Bank Account,به طور پیش فرض حساب بانکی
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +50,"To filter based on Party, select Party Type first",برای فیلتر کردن بر اساس حزب، حزب انتخاب نوع اول
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +48,'Update Stock' can not be checked because items are not delivered via {0},'به روز رسانی موجودی'نمی تواند انتخاب شود ، زیرا موارد از طریق تحویل نمی {0}
DocType: Vehicle,Acquisition Date,تاریخ اکتساب
apps/erpnext/erpnext/utilities/user_progress.py +100,Nos,شماره
DocType: Item,Items with higher weightage will be shown higher,پاسخ همراه با بین وزنها بالاتر خواهد بود بالاتر نشان داده شده است
DocType: Bank Reconciliation Detail,Bank Reconciliation Detail,جزئیات مغایرت گیری بانک
apps/erpnext/erpnext/controllers/accounts_controller.py +549,Row #{0}: Asset {1} must be submitted,ردیف # {0}: دارایی {1} باید ارائه شود
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py +40,No employee found,بدون کارمند یافت
DocType: Supplier Quotation,Stopped,متوقف
DocType: Item,If subcontracted to a vendor,اگر به یک فروشنده واگذار شده
apps/erpnext/erpnext/schools/doctype/student_group/student_group.js +111,Student Group is already updated.,دانشجویی گروه در حال حاضر به روز شده است.
DocType: SMS Center,All Customer Contact,همه مشتری تماس
apps/erpnext/erpnext/config/stock.py +153,Upload stock balance via csv.,تعادل سهام از طریق CSV را بارگذاری کنید.
DocType: Warehouse,Tree Details,جزییات درخت
DocType: Training Event,Event Status,وضعیت رویداد
,Support Analytics,تجزیه و تحلیل ترافیک پشتیبانی
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +346,"If you have any questions, please get back to us.",اگر شما هر گونه سوال، لطفا به ما دریافت کنید.
DocType: Item,Website Warehouse,انبار وب سایت
DocType: Payment Reconciliation,Minimum Invoice Amount,حداقل مبلغ فاکتور
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +111,{0} {1}: Cost Center {2} does not belong to Company {3},{0} {1}: مرکز هزینه {2} به شرکت تعلق ندارد {3}
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +88,{0} {1}: Account {2} cannot be a Group,{0} {1}: حساب {2} نمی تواند یک گروه
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +63,Item Row {idx}: {doctype} {docname} does not exist in above '{doctype}' table,مورد ردیف {IDX}: {} {DOCTYPE DOCNAME} در بالا وجود ندارد &#39;{} DOCTYPE جدول
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +288,Timesheet {0} is already completed or cancelled,برنامه زمانی {0} است در حال حاضر تکمیل و یا لغو
apps/erpnext/erpnext/templates/pages/projects.html +42,No tasks,وظایف
=======
DocType: GL Entry,Project,پروژه
DocType: Quality Inspection Reading,Reading 7,خواندن 7
DocType: Address,Personal,شخصی
DocType: Expense Claim Detail,Expense Claim Type,هزینه نوع ادعا
DocType: Shopping Cart Settings,Default settings for Shopping Cart,تنظیمات پیش فرض برای سبد خرید
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +128,Asset scrapped via Journal Entry {0},دارایی اوراق از طریق ورود مجله {0}
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +13,Biotechnology,بیوتکنولوژی
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +107,Office Maintenance Expenses,هزینه نگهداری و تعمیرات دفتر
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.js +115,Please enter Item first,لطفا ابتدا آیتم را وارد کنید
DocType: Account,Liability,مسئوليت
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +61,Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,مقدار تحریم نیست می تواند بیشتر از مقدار ادعای در ردیف {0}.
DocType: Company,Default Cost of Goods Sold Account,به طور پیش فرض هزینه از حساب کالاهای فروخته شده
apps/erpnext/erpnext/stock/get_item_details.py +275,Price List not selected,لیست قیمت انتخاب نشده
DocType: Employee,Family Background,سابقه خانواده
DocType: Request for Quotation Supplier,Send Email,ارسال ایمیل
apps/erpnext/erpnext/stock/doctype/item/item.py +201,Warning: Invalid Attachment {0},هشدار: پیوست معتبر {0}
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +709,No Permission,بدون اجازه
DocType: Company,Default Bank Account,به طور پیش فرض حساب بانکی
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +47,"To filter based on Party, select Party Type first",برای فیلتر کردن بر اساس حزب، حزب انتخاب نوع اول
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +48,'Update Stock' can not be checked because items are not delivered via {0},'به روز رسانی موجودی'نمی تواند انتخاب شود ، زیرا موارد از طریق تحویل نمی {0}
apps/erpnext/erpnext/public/js/setup_wizard.js +298,Nos,شماره
DocType: Item,Items with higher weightage will be shown higher,پاسخ همراه با بین وزنها بالاتر خواهد بود بالاتر نشان داده شده است
DocType: Bank Reconciliation Detail,Bank Reconciliation Detail,جزئیات مغایرت گیری بانک
apps/erpnext/erpnext/controllers/accounts_controller.py +542,Row #{0}: Asset {1} must be submitted,ردیف # {0}: دارایی {1} باید ارائه شود
apps/erpnext/erpnext/hr/doctype/leave_control_panel/leave_control_panel.py +40,No employee found,بدون کارمند یافت
DocType: Supplier Quotation,Stopped,متوقف
DocType: Item,If subcontracted to a vendor,اگر به یک فروشنده واگذار شده
DocType: SMS Center,All Customer Contact,همه مشتری تماس
apps/erpnext/erpnext/config/stock.py +148,Upload stock balance via csv.,تعادل سهام از طریق CSV را بارگذاری کنید.
DocType: Warehouse,Tree Details,جزییات درخت
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +27,Send Now,در حال حاضر ارسال
,Support Analytics,تجزیه و تحلیل ترافیک پشتیبانی
DocType: Item,Website Warehouse,انبار وب سایت
DocType: Payment Reconciliation,Minimum Invoice Amount,حداقل مبلغ فاکتور
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +64,Item Row {idx}: {doctype} {docname} does not exist in above '{doctype}' table,مورد ردیف {IDX}: {} {DOCTYPE DOCNAME} در بالا وجود ندارد &#39;{} DOCTYPE جدول
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +234,Timesheet {0} is already completed or cancelled,برنامه زمانی {0} است در حال حاضر تکمیل و یا لغو
>>>>>>> ccaba6a395ce8e0526cc059982c83eddcdec9347
DocType: Purchase Invoice,"The day of the month on which auto invoice will be generated e.g. 05, 28 etc",روز از ماه که در آن خودکار صورتحساب خواهد شد به عنوان مثال 05، 28 و غیره تولید
DocType: Asset,Opening Accumulated Depreciation,باز کردن استهلاک انباشته
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.js +49,Score must be less than or equal to 5,امتیاز باید کمتر از یا برابر با 5 است
DocType: Program Enrollment Tool,Program Enrollment Tool,برنامه ثبت نام ابزار
<<<<<<< HEAD
apps/erpnext/erpnext/config/accounts.py +332,C-Form records,سوابق C-فرم
apps/erpnext/erpnext/config/selling.py +311,Customer and Supplier,مشتری و تامین کننده
DocType: Email Digest,Email Digest Settings,ایمیل تنظیمات خلاصه
apps/erpnext/erpnext/accounts/doctype/payment_request/payment_request.py +348,Thank you for your business!,از کار شما متشکرم!
apps/erpnext/erpnext/config/support.py +12,Support queries from customers.,نمایش داده شد پشتیبانی از مشتریان.
DocType: Setup Progress Action,Action Doctype,Doctype اقدام
,Production Order Stock Report,تولید سفارش گزارش سهام
DocType: HR Settings,Retirement Age,سن بازنشستگی
DocType: Bin,Moving Average Rate,میانگین متحرک نرخ
DocType: Production Planning Tool,Select Items,انتخاب آیتم ها
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +372,{0} against Bill {1} dated {2},{0} در صورت حساب {1} تاریخ گذاری شده است به {2}
apps/erpnext/erpnext/utilities/user_progress.py +16,Setup Institution,موسسه راه اندازی
DocType: Program Enrollment,Vehicle/Bus Number,خودرو / شماره اتوبوس
apps/erpnext/erpnext/schools/doctype/course/course.js +17,Course Schedule,برنامه های آموزشی
DocType: Request for Quotation Supplier,Quote Status,نقل قول وضعیت
DocType: Maintenance Visit,Completion Status,وضعیت تکمیل
DocType: HR Settings,Enter retirement age in years,سن بازنشستگی را وارد کنید در سال های
apps/erpnext/erpnext/accounts/doctype/asset/asset.js +263,Target Warehouse,هدف انبار
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js +108,Please select a warehouse,لطفا یک انبار را انتخاب کنید
DocType: Cheque Print Template,Starting location from left edge,محل شروع از لبه سمت چپ
DocType: Item,Allow over delivery or receipt upto this percent,اجازه می دهد بیش از تحویل یا دریافت تا این درصد
DocType: Stock Entry,STE-,STE-
DocType: Upload Attendance,Import Attendance,واردات حضور و غیاب
apps/erpnext/erpnext/public/js/pos/pos.html +115,All Item Groups,همه گروه مورد
DocType: Process Payroll,Activity Log,گزارش فعالیت
apps/erpnext/erpnext/accounts/report/profit_and_loss_statement/profit_and_loss_statement.py +39,Net Profit / Loss,سود خالص / از دست دادن
apps/erpnext/erpnext/config/setup.py +89,Automatically compose message on submission of transactions.,به طور خودکار نگارش پیام در ارائه معاملات.
DocType: Production Order,Item To Manufacture,آیتم را ساخت
apps/erpnext/erpnext/buying/utils.py +80,{0} {1} status is {2},{0} {1} وضعیت {2}
DocType: Employee,Provide Email Address registered in company,آدرس ایمیل ثبت شده در شرکت
